"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSNFUG00015013239",59.3263280344259,-0.00233046547802621,0.00117085774224652,-1.99039165386117,0.0465478085805138,0.465919734565417
"ENSNFUG00015013243",0.818267869340726,0.00333002937588695,0.00501678021823493,0.66377820654431,0.506832276128099,NA
"ENSNFUG00015013244",3.00792852955426,-0.000607019410402134,0.00325218134031276,-0.186649927197405,0.851935118325306,0.981208279711333
"ENSNFUG00015013245",1024.69228818889,0.000771356515336181,0.000528307587901379,1.46005193376131,0.144275801357396,0.687563352671077
"ENSNFUG00015013252",333.31006920102,0.0032137889175673,0.000666322430984473,4.82317383915623,1.41291725032621e-06,0.000665860802837066
"ENSNFUG00015013279",618.232195558371,-0.000858386830856066,0.00083654296803694,-1.02611206316202,0.304838764809878,0.831457508304906
"ENSNFUG00015013427",631.572556463546,0.00170277771033205,0.000711671943357317,2.3926441476661,0.0167274559098621,0.307399616534182
"ENSNFUG00015013490",0.724458171654796,-0.00225466956699635,0.00493475959140332,-0.456895523527454,0.647746141700289,NA
"ENSNFUG00015013497",1.59808600995559,0.00168722970358981,0.00388662404601674,0.434111888264314,0.664207192980051,NA
"ENSNFUG00015013504",0.375500106183279,-0.00281756919673895,0.00856096656313651,-0.329118117207862,0.742066410833985,NA
"ENSNFUG00015013511",76.1520055214902,-0.00374746683357204,0.00138217318046041,-2.71128602880555,0.00670227829266006,0.202890416380507
"ENSNFUG00015013536",139.767114600434,0.000448102161674985,0.000491018118482518,0.912598017889516,0.361453997176326,0.861143328266388
"ENSNFUG00015013563",2.29900524738246,-0.00377685134491236,0.0033027093358463,-1.14356153111021,0.252805523031185,0.79780457245868
"ENSNFUG00015013570",2.19707641125648,-0.00282330793540131,0.00382971088933352,-0.737211767933908,0.460993578173227,0.899300047127184
"ENSNFUG00015013580",106.683222101318,-0.000132312758026019,0.00059708231772845,-0.221598855128371,0.824626173813098,0.978330066256055
"ENSNFUG00015013642",116.492289845159,-0.000626414909849809,0.000479268144301918,-1.30702388067585,0.191204601157867,0.741378436712805
"ENSNFUG00015013647",753.983189367125,0.0007652231320211,0.000451418475836476,1.69515244275978,0.0900465059081516,0.603354265653767
"ENSNFUG00015013657",0.272937690575624,-0.00236719695551653,0.0125998293168388,-0.187875319259519,0.850974390580833,NA
"ENSNFUG00015013665",136.418563560907,-0.00186448187588809,0.000685499736715074,-2.71988707803553,0.00653042131433752,0.200212177124474
"ENSNFUG00015013685",441.139737965548,0.000735718255265336,0.000724669413332125,1.01524673420727,0.309988228262236,0.833531640441422
"ENSNFUG00015013697",75.1246035768848,0.00038021596932081,0.000558722914555316,0.680508995453357,0.496182227988224,0.909235704352878
"ENSNFUG00015013762",5.62196443422961,-0.00380157036509921,0.00215513342423595,-1.76396056148912,0.0777386193677576,0.574420508851883
"ENSNFUG00015013765",4.83525275878617,0.000484740180574551,0.00206019212829679,0.235288822783386,0.813984569766822,0.977433826139024
"ENSNFUG00015013770",0.925397985013461,-0.0085222565747189,0.00881546310738281,-0.96673952019397,0.333674265395619,NA
"ENSNFUG00015013780",0.748716791169668,0.00175935832239904,0.00658522928773076,0.267167359787605,0.7893403060941,NA
"ENSNFUG00015013784",7.29992019584377,-0.000840118205737561,0.00169718615529623,-0.495006516000553,0.620595520973521,0.946388410181781
"ENSNFUG00015013789",0.767393467431053,-0.00655056254508674,0.00641973499207279,-1.02037896473538,0.307548766187043,NA
"ENSNFUG00015013795",0.385498088625542,-0.00238973167813559,0.0125998293168388,-0.1896638135361,0.849572578667262,NA
"ENSNFUG00015013796",0.176269184220133,-0.00169920182571899,0.0125998293168388,-0.134859114595158,0.892723265993777,NA
"ENSNFUG00015013800",0,NA,NA,NA,NA,NA
"ENSNFUG00015013803",225.238782523468,0.000514039025246982,0.000703376363993749,0.73081646123035,0.464891267491024,0.900884506960366
"ENSNFUG00015013812",134.887897345302,-0.000206705744876873,0.000692887307508244,-0.298325200414229,0.765454972321653,0.972261278294458
"ENSNFUG00015013816",16.1882482862082,-0.00153529163266242,0.00148779023514123,-1.03192748305454,0.302106090103509,0.830278701323023
"ENSNFUG00015013823",456.236304021908,8.74409972872185e-05,0.000251581040630822,0.347565925746893,0.728166199916696,0.965917433917762
"ENSNFUG00015013833",168.971517957354,7.51040872531996e-05,0.000433526467581998,0.173239912368197,0.862462852376713,0.983612402363105
"ENSNFUG00015013838",57.7347643714248,-0.00292407298490338,0.001298847322573,-2.25128306775182,0.0243676145384594,0.366342383184834
"ENSNFUG00015013859",1216.18512381045,-6.20998001969812e-05,0.00027163500458257,-0.228614866086246,0.819168269078665,0.977987717432482
"ENSNFUG00015013925",180.810390664856,0.000654897805038988,0.00145141849415244,0.451212250413977,0.651836581243258,0.953542000305288
"ENSNFUG00015013929",221.543013174788,-0.00173417637453713,0.000806330032783388,-2.15070294300076,0.0314996539328223,0.400487506566764
"ENSNFUG00015013934",430.373930818332,0.000334896263838986,0.000360823371868063,0.928144599129356,0.353332567614665,0.856681578086463
"ENSNFUG00015013940",670.073571009962,0.000617067413561703,0.000320065673864681,1.92793999466056,0.0538625902993645,0.494875667028546
"ENSNFUG00015013945",19.8949020857955,6.99068757078943e-05,0.00111453939197698,0.0627226603304645,0.949987352584898,0.995277647314517
"ENSNFUG00015013948",0.195266426335827,-0.0011985424756345,0.0121431880461107,-0.0987008083118984,0.921375827060744,NA
"ENSNFUG00015013950",1.99129702790134,0.00103258837514566,0.00288514612488499,0.357898120389597,0.72041955739471,NA
"ENSNFUG00015013956",43.1031672545681,-0.000194161805706814,0.000920153020584023,-0.211010344326837,0.832879199484158,0.97920330321879
"ENSNFUG00015013965",2.17515479661657,-0.00306580802040381,0.00340477973793121,-0.900442394628039,0.367884868193375,0.864592178006631
"ENSNFUG00015013969",59.7870777287125,-0.0003721646152322,0.000542485407621809,-0.686036177201013,0.492690295477316,0.908399380677611
"ENSNFUG00015013978",1100.92143857952,-0.000847876362677245,0.000673784714734092,-1.2583787434416,0.208254815622505,0.759109763183708
"ENSNFUG00015014011",2763.01258623876,-0.000104969388859965,0.000337567446955938,-0.310958268655763,0.755832346698721,0.970080749396148
"ENSNFUG00015014133",0,NA,NA,NA,NA,NA
"ENSNFUG00015014331",217.943910991988,-0.000628130901625189,0.00037078041969673,-1.69407786457265,0.0902504879495046,0.603957746274896
"ENSNFUG00015014358",1.15822287834983,7.9355940361294e-05,0.00433868511373746,0.0182903202885205,0.985407249467138,NA
"ENSNFUG00015014363",0.839485674426327,-0.00491784774281317,0.00611151233575866,-0.804685889945551,0.421000963989603,NA
"ENSNFUG00015014400",199.958564391804,0.00119761864318808,0.00157567786165499,0.760065665916114,0.447215334394001,0.895971876226538
"ENSNFUG00015014415",167.801238961131,-0.00099109495859055,0.001068812644899,-0.927285959162846,0.353778082441042,0.856681578086463
"ENSNFUG00015014436",103.912794553027,0.000259437467060905,0.000528938065641093,0.490487419820044,0.623789029709694,0.946897372744011
"ENSNFUG00015014452",174.667637671013,7.96070093180523e-05,0.000497345292153541,0.16006386422871,0.87283076627595,0.985452264357252
