"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSNFUG00015000040",2.15025829112346,0.00292648301347683,0.0092193282104001,0.317429095340757,0.750918032987273,NA
"ENSNFUG00015000041",22.3697216679593,0.000476276969016295,0.00166563217197843,0.285943665731778,0.774921268935415,0.978468118088858
"ENSNFUG00015000042",465.438807340511,0.000282121407244866,0.000537985190154414,0.524403668368437,0.59999780560219,0.958174738010807
"ENSNFUG00015000043",1388.86718028095,-6.77966597701273e-05,0.0014516699562919,-0.0467025300594528,0.962750313852202,0.996402680445821
"ENSNFUG00015000044",109.707480302001,-0.00109791763027015,0.000792647276885236,-1.38512761260532,0.166013449995067,0.824719628137703
"ENSNFUG00015000045",264.933105529275,0.000243175872014175,0.000563990265928543,0.431170335207497,0.666344521899669,0.967478413383186
"ENSNFUG00015000046",9.97344002314359,0.00235896145166858,0.0025610168606772,0.921103444451675,0.356996422096167,0.911185358081734
"ENSNFUG00015000047",405.492250988033,-7.9281230162903e-05,0.000397097034661488,-0.199652032734235,0.841752730700147,0.988336429727402
"ENSNFUG00015000048",112.823574520479,-0.000250011312447366,0.000774237923377239,-0.322912769961993,0.746761304941445,0.976710998365917
"ENSNFUG00015000049",653.880061821092,0.000352983982085929,0.000638306264915846,0.553000967540976,0.580262747640824,0.956764588659709
"ENSNFUG00015000050",259.159213027146,7.48449306708997e-05,0.000544156396348696,0.137543050441217,0.890601566741333,0.992973259641038
"ENSNFUG00015000051",529.078651079918,-0.000639220321587899,0.000678958555125199,-0.941471783163596,0.346463142663548,0.907007381090163
"ENSNFUG00015000052",180.274064801136,-0.000166176550234496,0.000719999608278231,-0.230800889783651,0.817469489948417,0.985372001420892
"ENSNFUG00015000053",4.45184059973759,0.00190727020993081,0.00360078178042588,0.52968225408684,0.596332253840671,0.958099868793898
"ENSNFUG00015000054",409.601333627553,-0.000393592630096616,0.00058232092760774,-0.67590328878193,0.499102049533536,0.941293383666711
"ENSNFUG00015000055",39.4804978908921,-0.000158755177566935,0.00178294278138892,-0.089041094994234,0.929049250723687,0.99493124238811
"ENSNFUG00015000056",6.98584843599677,0.000686093968074464,0.00217321262208012,0.3157049435033,0.752226474099764,0.977223869868361
"ENSNFUG00015000058",758.100470095401,0.00011211991876654,0.00032198353587028,0.348216310077763,0.727677739722044,0.975079312079844
"ENSNFUG00015000063",92.8158113924579,-0.00102329189952403,0.000739781145914521,-1.38323598158078,0.166592520286746,0.824719628137703
"ENSNFUG00015000126",500.97349674339,0.000329737172229955,0.000500187291398345,0.659227409213313,0.509749748556811,0.944824817396253
"ENSNFUG00015000127",363.860925150646,0.000506352956918272,0.000940010227139126,0.538667497756202,0.590116304372604,0.957822491904233
"ENSNFUG00015000133",33.9983074212329,0.00123384643899352,0.0010047979480214,1.22795477580656,0.219463945268684,0.85313508701137
"ENSNFUG00015000165",0.587714428971847,-0.00438136059988491,0.007908744663441,-0.553989385968953,0.579586109732829,NA
"ENSNFUG00015000166",64.2484903845189,-0.00398251998139914,0.00260487397754752,-1.52887241982765,0.126296074697916,0.795376312201009
"ENSNFUG00015000167",1.1018236552873,-0.00127889422704834,0.0121414902255503,-0.105332558301374,0.916111928878256,NA
"ENSNFUG00015000168",48.6311647164503,2.0499433379947e-05,0.00120156801491694,0.0170605684617562,0.986388296139599,0.997482211702545
"ENSNFUG00015000176",132.018551655622,-0.000329306942660892,0.000766752839644082,-0.429482521139083,0.667572111257093,0.967478413383186
"ENSNFUG00015000179",202.765991593553,-0.000201323953919657,0.000536459453165266,-0.375282703532928,0.707450228304087,0.971182716444975
"ENSNFUG00015000180",405.220191464863,-0.00318627298018414,0.00180699786999712,-1.76329647814649,0.0778504989982687,0.749769805865558
"ENSNFUG00015000184",143.305235612249,-0.00358665079523844,0.0021359855254167,-1.67915500950725,0.0931218376419768,0.763719031951412
"ENSNFUG00015000189",5.85824761574067,0.000847623642636813,0.00226837995455725,0.373669164609707,0.708650469216729,0.971254466176767
"ENSNFUG00015000192",0.707696243976113,0.00474491579161072,0.00868829538705882,0.546127356429231,0.584978396357181,NA
"ENSNFUG00015000196",233.791794601751,-0.00398459881148215,0.00244607672654281,-1.6289753989499,0.103318226957547,0.768997952757081
"ENSNFUG00015000197",173.899188473077,0.000969041100706389,0.00105179568487397,0.921320665831124,0.356883034745707,0.911185358081734
"ENSNFUG00015000201",2.77222657538933,0.0033681289780961,0.00337256699403656,0.99868408368216,0.31794775331762,NA
"ENSNFUG00015000204",131.617291560331,-0.000486492947868313,0.00102940040870464,-0.472598362847454,0.63649975071176,0.963212748310703
"ENSNFUG00015000207",322.45240296739,-0.00356713354645227,0.00287721063920557,-1.23978880720294,0.215053519221103,0.850438916919817
"ENSNFUG00015000208",595.588577489518,0.000496266354780387,0.000489746496301314,1.01331272102672,0.310910813213784,0.894332000397701
"ENSNFUG00015000209",965.436636615588,0.000167486806635699,0.000732747517615296,0.228573693679345,0.819200272706667,0.985697773578227
"ENSNFUG00015000213",7606.92409206869,0.000715592371682094,0.000751660032675278,0.952015992037234,0.341088871539505,0.905155082509228
"ENSNFUG00015000214",647.575692728352,-0.00240092632846875,0.00117230386997152,-2.04804094737576,0.0405559873466848,0.685056325093304
"ENSNFUG00015000218",121.682295519038,-0.003208241227617,0.0018746974395761,-1.71133813909856,0.0870187096487307,0.759907383399501
"ENSNFUG00015000221",453.796376217157,-0.00403581119736863,0.00264773159784407,-1.52425238292839,0.127445677093727,0.795599495092559
"ENSNFUG00015000228",10.1041855530455,-0.00460597041435404,0.00290219283409569,-1.58706560096281,0.112497787753822,0.781339880525955
"ENSNFUG00015000230",123.907296880912,-0.000422866797004578,0.000567267160735309,-0.745445578863486,0.456002398771493,0.934745297367505
"ENSNFUG00015000231",64.8970445146049,8.47489236193893e-05,0.00152083921087361,0.0557251042802266,0.955560800248415,0.9951916798498
"ENSNFUG00015000246",62.9158502054764,-0.000536783061310357,0.00084956961783109,-0.631829399314841,0.527498360679883,0.946552584879232
"ENSNFUG00015000247",281.997123566963,0.00143836061653822,0.000787008239085156,1.82763095111967,0.067604957378407,0.732146535008973
"ENSNFUG00015000251",4.50430575623662,0.00227489244021589,0.0029985695294009,0.758659226644783,0.448056433419104,0.934378645834308
