"","Intercept","age_young_vs_old","Q0.00"
"ENSNFUG00015000192",-0.333634591540295,0.684643189253083,-0.00184828781275227
"ENSNFUG00015000196",8.25951190736214,1.8126615667095,-0.00416992172419452
"ENSNFUG00015000197",7.48914570951415,-0.417245343800498,0.000273290577614697
"ENSNFUG00015000201",1.18103497471204,-0.507571243307088,0.00179438690792449
"ENSNFUG00015000204",7.14525236469297,0.379334574676973,-0.000906463033733137
"ENSNFUG00015000207",8.57537573871033,2.11007982455875,-0.0040366729782755
"ENSNFUG00015000208",9.27147495758268,-0.483873806898526,0.000312707218900273
"ENSNFUG00015000209",9.96804670798293,-0.197668542694887,3.09816167606953e-06
"ENSNFUG00015000213",12.8805638846269,-0.415582170281893,0.000520239779747903
"ENSNFUG00015000214",9.20798291487627,1.42453860116468,-0.00152845734396936
"ENSNFUG00015000218",6.75882340914323,2.15232076961448,-0.00264860771805204
"ENSNFUG00015000221",9.02808499975951,2.40334176786082,-0.00440389440714562
"ENSNFUG00015000228",3.59969807285913,3.11181024733238,-0.00592339295130054
"ENSNFUG00015000230",6.99006837017416,0.00607373377094215,-0.000163044622117152
"ENSNFUG00015000231",5.58620825524328,0.866935341845498,0.000461122848091818
"ENSNFUG00015000246",5.89240901952985,0.24714273805098,4.305479263257e-05
"ENSNFUG00015000247",8.19959153450155,-0.545042501044542,0.000345004021352982
"ENSNFUG00015000251",2.02131279467329,0.652192559774345,-0.000256871518179474
"ENSNFUG00015000260",4.59534362861149,-0.39187776776843,0.00105232889175164
"ENSNFUG00015000263",2.72094457358884,1.34452893819676,-0.00187030363759763
"ENSNFUG00015000268",4.18968114326154,1.65405791907702,-0.00199699216646535
"ENSNFUG00015000269",12.9659652690198,-0.726191104398686,0.00015380961939215
"ENSNFUG00015000273",3.50189941195896,0.590921783071917,-0.000162064091320216
"ENSNFUG00015000278",5.82517031413908,0.517156327194403,-0.000874784288135272
"ENSNFUG00015000282",1.46142994927492,0.363349615882083,0.000771099721963829
"ENSNFUG00015000291",4.06195331573911,3.46796843530472,-0.00227575382796308
"ENSNFUG00015000294",3.60159631648562,-0.477916401513595,0.00297681161192749
"ENSNFUG00015000299",6.92447160338931,-0.184858009870095,0.000523634710725345
"ENSNFUG00015000302",-0.227352681684468,0.528017202789989,-0.001784327747539
"ENSNFUG00015000304",8.87892254675472,-0.4292554148198,0.000398652632287533
"ENSNFUG00015000306",6.298045872942,-0.0888040530294117,-8.9594502326157e-05
"ENSNFUG00015000309",6.17179431910435,0.392024984769111,-0.00148277586322722
"ENSNFUG00015000310",10.2755675210446,-0.246330401154466,-0.00049405477760972
"ENSNFUG00015000320",4.25501406099116,-0.826821653966544,0.000145478290597402
"ENSNFUG00015000330",10.3638602373125,-0.0955467150409844,3.40438097204541e-06
"ENSNFUG00015000338",4.60626801461563,-0.0539868217001674,-1.59775323417599e-07
"ENSNFUG00015000351",9.67879179031973,-0.154251420937232,-0.000135674597754478
"ENSNFUG00015000352",7.98119481979534,0.583462200416455,0.000292369805024286
"ENSNFUG00015000353",-2.34725735993233,-0.79006952127449,0.0030298967527075
"ENSNFUG00015000357",-1.11770627601497,0.279543439125944,0.00082888396203612
"ENSNFUG00015000358",-2.63144763773419,-2.61369885737372,0.00755890294324917
"ENSNFUG00015000361",11.0417003323451,0.128116693252872,-0.000327022032172549
"ENSNFUG00015000364",1.38175774607179,0.650243387682559,-0.00343997904091121
"ENSNFUG00015000368",8.27637849284053,-0.548059572112457,0.000314606918769369
"ENSNFUG00015000375",0.498388490805558,2.43293724968673,-0.00432965009533037
"ENSNFUG00015000378",-1.55111402501043,-0.142218027070617,-0.00183748183826861
"ENSNFUG00015000380",0.0963297062281343,-0.518462043700364,-0.000133868523125098
"ENSNFUG00015000382",9.25548919394237,0.201007439049674,-4.40452560904456e-05
"ENSNFUG00015000387",8.1176746868761,-0.166778731740319,0.000403532655876917
"ENSNFUG00015000388",3.94163357487482,0.39238580221635,-0.000667331451076087
"ENSNFUG00015000392",5.53097378970873,3.16477861170832,-0.00171191483854815
"ENSNFUG00015000397",8.24621782911469,0.149571540670302,0.000180164139128836
"ENSNFUG00015000398",8.95979163696318,-0.336419941659953,0.00108952104651056
"ENSNFUG00015000424",8.86687797396436,-0.122989132402261,0.000200056284427804
"ENSNFUG00015000428",10.7141278651118,-0.225987704176099,0.000926170400267856
"ENSNFUG00015000443",10.7758155182772,0.84585993774309,0.000508749189872467
"ENSNFUG00015000453",6.30813441675985,-0.280642143447267,0.0003824427822938
"ENSNFUG00015000459",5.66149403433427,-0.440485268562806,0.00103108880125935
"ENSNFUG00015000463",8.74637203182925,-0.297761095115466,0.000399637830574013
"ENSNFUG00015000467",9.33212629129748,-0.698220892642594,0.000563438543963236
"ENSNFUG00015000475",8.02906518934439,0.824406413153345,-0.000724776296356069
"ENSNFUG00015000479",7.60488430693194,-0.685590725128793,0.000426015225043838
"ENSNFUG00015000482",8.96599404710785,0.0933536384141787,0.000258643154643411
"ENSNFUG00015000486",8.09937467373382,-0.271774913467603,-2.82510330321322e-05
"ENSNFUG00015000494",8.61829610176397,0.197353222400401,-8.02932427972328e-05
"ENSNFUG00015000508",10.5196641006156,0.274241137859186,-0.000156730991420644
"ENSNFUG00015000514",3.86694890535641,0.183213805985703,-0.000235162196133965
"ENSNFUG00015000524",0.285757070734662,2.90078969617268,-0.00652401467064058
"ENSNFUG00015000527",6.10049579377779,1.23845392543782,-0.000713006156393936
"ENSNFUG00015000537",-1.42969851174505,0.80042859604752,-0.00260786864629163
"ENSNFUG00015000544",0.03184741625425,0.854553841567544,-0.00283569238024362
"ENSNFUG00015000551",0.774983912952762,0.330624472927916,-3.015731338586e-05
"ENSNFUG00015000556",2.82732546131639,-0.137892709968365,0.00125606906728403
"ENSNFUG00015000567",0.581844625284067,1.27272031727326,-0.00115200837925125
"ENSNFUG00015000569",4.56619299089592,1.10003369061138,-0.000226465806534115
"ENSNFUG00015000575",-2.24498293222792,0.81547104323588,0.000734414486250519
"ENSNFUG00015000582",1.58508395592247,-0.586565794530756,0.00186654528942123
"ENSNFUG00015000584",8.51805592945352,0.312254791021544,-0.000182427247638993
"ENSNFUG00015000586",7.75909245855478,0.714170209494396,-0.000859310233507961
"ENSNFUG00015000600",6.9880610829348,-0.184136215538444,0.00048243779951281
"ENSNFUG00015000605",3.1446738357397,2.39943940882456,-0.0015509465142617
"ENSNFUG00015000612",8.69538262705115,0.780528242156087,-0.000880339982149378
"ENSNFUG00015000615",8.17947134745214,0.753154926275964,0.000536139906063342
"ENSNFUG00015000622",6.11422399271296,0.0590696267530138,0.000593115089684276
"ENSNFUG00015000627",-1.55111402501043,-0.142218027070617,-0.00183748183826861
"ENSNFUG00015000629",8.71205360422541,-0.300358720696383,0.00111009472612165
"ENSNFUG00015000634",5.64293765135274,0.164635108795941,0.00105068352630468
"ENSNFUG00015000636",2.05582387750287,0.892932771021814,-0.0027015464590051
"ENSNFUG00015000637",2.30571868334218,0.527280691951677,0.000779480939558351
"ENSNFUG00015000640",2.61782107595344,1.00738020504204,-0.00217676773949147
"ENSNFUG00015000645",2.03182584719477,-1.1380409863869,-0.0014535826635301
"ENSNFUG00015000647",0.449464364741026,1.85207025254211,-0.00408775897108765
"ENSNFUG00015000648",-0.200472280402875,1.98709657597171,-0.00539544724173209
"ENSNFUG00015000652",0.269909601005735,0.693844876520235,-0.000957464080736892
"ENSNFUG00015000654",-2.10424468722166,-1.84838320202436,0.00324110597036064
"ENSNFUG00015000655",4.34699201819578,-0.391631580665576,0.00097472104691674
"ENSNFUG00015000656",10.8195876366788,-0.432480641285554,0.000267794894455176
"ENSNFUG00015000657",-1.66911360928724,-0.357299201150285,-0.00108876173902683
"ENSNFUG00015000659",8.63224257402283,0.312655992337501,-0.000198860343746115
"ENSNFUG00015000663",1.20225892800804,-1.12766678080563,0.00177228323694821
"ENSNFUG00015000666",2.1185702352564,0.643174647584893,-0.00288182359727589
"ENSNFUG00015000668",0.71829770853767,1.66464532944816,-0.00400150599815028
"ENSNFUG00015000670",4.12126063027333,-0.100757796002501,0.00118253510351753
"ENSNFUG00015000671",6.05309019752274,-0.292454791796593,0.000314640217358808
"ENSNFUG00015000672",8.8916269174871,0.0939154125446754,0.000154833813376228
"ENSNFUG00015000674",-0.490229517850974,0.698247879776105,-0.00282583814980793
"ENSNFUG00015000677",2.45012487582572,-0.895981831217856,-0.00276375382490901
"ENSNFUG00015000678",-0.317776208625929,1.50857852081838,-0.0034790305720575
"ENSNFUG00015000684",2.06385681224842,0.366578474210602,-0.000963693930881746
"ENSNFUG00015000685",0.195861474524177,0.821868861271353,0.00101836568670016
"ENSNFUG00015000686",2.62157268690833,1.72255860997446,-0.00379682590415977
"ENSNFUG00015000687",0.279517196102765,0.828499922725174,-0.00174465625014473
"ENSNFUG00015000690",0.792557847465686,1.54752940922692,0.00230986888807395
"ENSNFUG00015000692",4.22222656904617,2.02342174968432,-0.00164247935542883
"ENSNFUG00015000693",0.988476007962461,0.373153512369712,-0.00192168808867138
"ENSNFUG00015000698",0.644627202805039,2.33081022630854,-0.00521702569132691
"ENSNFUG00015000699",7.59810254990646,-0.20052952211303,-0.00138571925415174
"ENSNFUG00015000701",9.11424838673471,0.0662713801723833,-0.000131591426293394
"ENSNFUG00015000703",6.31927170294664,-0.32333913666616,-0.000363488723671837
"ENSNFUG00015000706",4.87504452487825,-0.473858576746006,-1.20991507386782e-05
"ENSNFUG00015000711",9.67842394132604,0.0965027030135052,-0.000648977235416477
"ENSNFUG00015000718",0.552730525352321,2.70248920827936,-0.00749881523693676
"ENSNFUG00015000722",6.80468629576979,0.289052715338961,-0.000140520353000153
"ENSNFUG00015000724",1.54794541869667,-0.0627987705443176,-0.00125486196450434
"ENSNFUG00015000728",-0.353549396065495,0.806585468714983,-0.00203331717185077
"ENSNFUG00015000729",2.04966433140362,0.895054557703544,-0.00214265770233164
"ENSNFUG00015000730",1.53913400820875,1.20905607478298,-0.00413465240438409
"ENSNFUG00015000732",1.36047858544061,0.251253610076794,-0.00123461693615956
"ENSNFUG00015000733",9.18061861374723,0.40916578323508,-0.000260866216168664
"ENSNFUG00015000734",-2.08644221924105,-1.09776718426272,0.00313528408170594
"ENSNFUG00015000735",0.530993450584218,-0.978562073541798,0.00203187102311347
"ENSNFUG00015000737",5.87284825412318,0.0842486881431119,-0.000242608315510179
"ENSNFUG00015000739",2.6121600598712,0.890563328697348,-0.0010069029346345
"ENSNFUG00015000740",3.6495262157179,0.351737759471641,-0.00216699361532406
"ENSNFUG00015000742",2.38173968315001,0.60477505982693,-0.00133639287780946
"ENSNFUG00015000745",7.75032101467922,0.498019983494517,-0.000159365479443287
"ENSNFUG00015000747",2.07141099129176,-0.381492814435948,0.00180983193738556
"ENSNFUG00015000751",-0.40379027776775,0.853338006827221,0.00140885071964871
"ENSNFUG00015000756",0.987920252733898,0.959829542888278,-0.00391772507805953
"ENSNFUG00015000758",5.0663449770228,-0.686220326546684,0.00126955305033458
"ENSNFUG00015000760",-1.19560964652248,-0.0321115730235226,0.00144218347992788
"ENSNFUG00015000762",8.99339147056292,-0.0861831072092018,0.000484478288449066
"ENSNFUG00015000763",2.57616114277036,0.598244940590761,0.00117370596750336
"ENSNFUG00015000768",2.65993970246247,1.43682953449271,-0.000479500905867123
"ENSNFUG00015000771",NA,NA,NA
"ENSNFUG00015000772",10.2345231958906,0.480940380379542,-0.000315600610581619
"ENSNFUG00015000776",3.32231777546299,1.0715970523864,-0.000731611603441496
"ENSNFUG00015000781",2.95926619780067,0.998898133075036,0.000765519764371502
"ENSNFUG00015000784",NA,NA,NA
"ENSNFUG00015000786",9.58121137144608,-0.663273993584645,0.0010304951052741
"ENSNFUG00015000802",10.8240034846288,-0.0973349214784269,0.000265650672852902
"ENSNFUG00015000808",4.0679519127232,0.636234355071999,-0.00215394144832669
"ENSNFUG00015000840",9.52623840944455,0.218568275077763,-5.21212604238635e-05
"ENSNFUG00015000843",7.40569575055217,0.0501668420706952,-0.00046550508396129
"ENSNFUG00015000853",7.83921834946491,-0.999531582571196,0.00155723884968454
"ENSNFUG00015000865",8.34031752626833,-0.117261245200187,2.07333446129258e-05
"ENSNFUG00015000870",6.29685930528071,0.511492515010445,-0.000657387233826136
"ENSNFUG00015000910",-1.99884854897465,-1.67603236902782,0.00261677182961956
"ENSNFUG00015000922",6.59396682712876,-0.035707935273758,0.000592644841253659
"ENSNFUG00015000943",1.80258935523627,-0.387074419807491,0.00190413454269616
"ENSNFUG00015000946",-1.37142775153596,2.16474590866499,-0.00297760875246903
"ENSNFUG00015000960",7.47355396968932,-0.53279085997268,-0.000825994879746862
"ENSNFUG00015000976",9.90907635828963,-0.17264082445406,2.60510127980727e-05
"ENSNFUG00015000983",6.95644881392655,-0.435029040987364,0.00109822047929978
"ENSNFUG00015000986",8.91494993288508,0.229099073298115,-7.41103806934626e-05
"ENSNFUG00015000988",11.8466928063491,-0.374992041930938,0.000653458768771749
"ENSNFUG00015000998",6.14325342452763,0.0295191154000618,8.50056709584785e-05
"ENSNFUG00015001001",5.87609171545214,0.304471337082914,-0.000728912714784039
"ENSNFUG00015001009",4.42155648129877,0.256111669884847,0.000527246322383188
"ENSNFUG00015001011",10.2081909622893,-0.00117331699951673,-2.71566242921909e-05
"ENSNFUG00015001019",7.47617098208922,-0.24014210534595,0.000240611267156979
"ENSNFUG00015001021",7.11387167370178,-0.300543472840682,8.78604574947118e-05
"ENSNFUG00015001025",8.85930474374665,0.144354136749139,-0.000199383560036673
"ENSNFUG00015001032",0.268983019176315,1.50775040153523,-0.00408836948595835
"ENSNFUG00015001040",8.32482047017876,0.0782623597143741,-0.000138553249412246
"ENSNFUG00015001058",1.01299760321257,1.18183741129433,-0.00098354475585106
"ENSNFUG00015001063",-1.37903983848952,0.0460339710655271,0.000695101523622024
"ENSNFUG00015001064",9.6968909954608,-1.56193250229675,2.18342277350263e-05
"ENSNFUG00015001073",6.86383266241444,0.0739925898644933,-0.000107334347524328
"ENSNFUG00015001084",0.952759872609277,0.285180480100953,0.000104950087529819
"ENSNFUG00015001116",11.5379380531119,-0.264105724020566,3.12112734004589e-05
"ENSNFUG00015001121",8.75173092016949,-0.17245106544873,-0.00022589920891733
"ENSNFUG00015001123",10.3188012294698,-0.204075419780029,0.000699744612986038
"ENSNFUG00015001127",7.89514642397039,0.205290706145303,-0.000269639410467478
"ENSNFUG00015001129",9.48858112179725,0.490034045836247,-0.000588999900436652
"ENSNFUG00015001136",4.39466647665412,0.411754541654082,-0.000867244775721771
"ENSNFUG00015001137",7.77832140724384,0.874857819829805,-0.000293847316807348
"ENSNFUG00015001143",5.7377787444486,-0.456644897633424,0.00031644839302133
"ENSNFUG00015001145",-0.6371162411187,-0.660324624181976,0.00177071846248468
"ENSNFUG00015001146",10.9634859500886,-0.241163146965274,1.15819372116616e-05
"ENSNFUG00015001150",8.90984395953496,-0.156229645219594,0.000400659437754778
"ENSNFUG00015001151",9.66764853721725,0.0687944122590265,2.08924317418407e-05
"ENSNFUG00015001156",-1.00510163276786,-0.744598889003493,0.00262684386685625
"ENSNFUG00015001159",4.00898644838307,1.38454378253024,-0.00166471267931858
"ENSNFUG00015001160",6.89363415739982,-0.153567617492596,0.000545884415978046
"ENSNFUG00015001161",1.56430619387978,-0.814054023696158,0.0043166197628971
"ENSNFUG00015001164",6.70937207802261,0.448765454806747,9.54064542575706e-05
"ENSNFUG00015001168",0.731918170898076,0.883944505008147,-0.00386469505114706
"ENSNFUG00015001171",-1.04291867930106,0.690959334372482,-0.00323122196147571
"ENSNFUG00015001172",0.657387370448093,-0.369957831225364,0.00126766105018482
"ENSNFUG00015001173",-0.221292097835274,1.0674852850788,-0.0019780470162988
"ENSNFUG00015001174",1.12910750032224,1.32426339783511,-0.00417440325205242
"ENSNFUG00015001176",1.87169002784246,-0.223263629112323,0.00102453870532199
"ENSNFUG00015001178",6.55017319806161,-0.384786695725705,-0.000209425943360818
"ENSNFUG00015001179",4.01628542779909,0.687338151261207,-0.0016144828072826
"ENSNFUG00015001181",8.83767039596905,1.52881106675567,-0.000468732588335546
"ENSNFUG00015001182",6.42673745193098,-0.975205941533327,0.00142814436899476
"ENSNFUG00015001185",2.92312948096194,0.235610942853287,0.000476007727964157
"ENSNFUG00015001190",3.47800161267575,-0.480780474295778,0.00238740063402211
"ENSNFUG00015001192",0.683028888489877,1.31802201215756,-0.00107723924058424
"ENSNFUG00015001193",6.24479339360611,0.706560944630251,-0.000497717499863459
"ENSNFUG00015001194",9.24039716789857,0.40556240469993,-0.000519145898070879
"ENSNFUG00015001195",1.47101092005883,0.245860426649126,0.00120936505476543
"ENSNFUG00015001198",8.21402411313156,0.725599436304904,-0.000507053507835307
"ENSNFUG00015001199",1.64626683410617,0.139386164831872,-0.00062335611522745
"ENSNFUG00015001203",0.975840733048102,1.20636743992261,-0.00347868624837931
"ENSNFUG00015001205",7.22798994893069,-0.325145207178703,0.000423505335956381
"ENSNFUG00015001208",6.89099875622748,-0.497436397862998,0.000156398247895497
"ENSNFUG00015001218",6.81023531684928,0.534989712488795,0.000850344434031722
"ENSNFUG00015001223",9.25405409108543,-0.0684308743630407,-0.000418171471015605
"ENSNFUG00015001228",10.5632535008315,-0.0148849819661292,-3.28522962560792e-05
"ENSNFUG00015001231",8.88277872897491,-0.506521748934983,0.000529687434418446
"ENSNFUG00015001233",7.369360189611,0.388542056095984,-0.000521288086521978
"ENSNFUG00015001235",7.27351839838943,-0.00738771037499181,-0.000327886142641555
"ENSNFUG00015001240",5.83526582349076,0.222962634174695,-0.000358131009763552
"ENSNFUG00015001252",7.1119480528538,-0.0728125997120051,-2.80101333633454e-06
"ENSNFUG00015001259",NA,NA,NA
"ENSNFUG00015001260",1.85038836447703,-0.409356064483663,0.000414736309326446
"ENSNFUG00015001261",5.1971369087858,0.181671597994897,-0.000622914659745018
"ENSNFUG00015001262",7.93300957639745,0.401631133441867,0.000210717296702178
"ENSNFUG00015001264",0.974190158033681,0.145953170832844,-0.00466027965785918
"ENSNFUG00015001265",3.6030144037941,-0.311809885644311,-0.000808694949844332
"ENSNFUG00015001267",8.79396164011259,0.0918734386759085,-8.75368515778886e-06
"ENSNFUG00015001272",9.24834800792246,-0.765775856064161,0.0011475670226952
"ENSNFUG00015001273",0.857069686788663,-0.794970246514034,-0.00578341889983989
"ENSNFUG00015001274",6.04648785197627,-0.0405467237397212,-4.06627801080082e-05
"ENSNFUG00015001277",7.72197392306515,-0.159361537182639,0.000638035441281816
"ENSNFUG00015001278",-0.712435694610449,4.6356230859049,-0.00345447080804829
"ENSNFUG00015001282",7.1322070634875,-0.357157035591726,0.000548293892011736
"ENSNFUG00015001283",8.31665975025188,0.0650625616390145,-0.000469194507801677
"ENSNFUG00015001284",2.16933075876401,2.81240497149907,-0.00352216216064266
"ENSNFUG00015001285",4.2490226386774,0.100892068904337,-0.000450808306131876
"ENSNFUG00015001287",-0.853534402059636,1.40621642696929,0.000855758613932849
"ENSNFUG00015001288",9.73948334592501,-0.355723564828785,0.000660935321473912
"ENSNFUG00015001292",5.90454752195936,0.180432143895306,0.000766188117519315
"ENSNFUG00015001298",11.8641678810729,0.394148821896859,-0.0010535694122326
"ENSNFUG00015001301",2.13166351617814,0.626617905368757,0.000299640561715465
"ENSNFUG00015001305",8.54872847688867,0.329951923100888,-0.000497406721714087
"ENSNFUG00015001307",-2.04553496068287,-0.228953648179675,-0.000531126591425135
"ENSNFUG00015001314",7.08498114760192,1.28999236038437,-0.000137075436137775
"ENSNFUG00015001315",6.19173712583946,-0.573553905746207,0.00273965307087913
"ENSNFUG00015001323",8.5478781000696,0.0896571359310841,3.24319109239416e-05
"ENSNFUG00015001325",6.80476288135788,1.15392279306367,-0.000820799528770665
"ENSNFUG00015001328",9.58965502866256,0.26207968206136,0.000802284333758465
"ENSNFUG00015001335",9.8341436012363,-0.251716927584445,-9.18258819397434e-05
"ENSNFUG00015001346",8.33683678460302,0.448587464311926,-0.000903808352911452
"ENSNFUG00015001437",8.25113173665389,-0.110981864953128,-0.000597914165546106
"ENSNFUG00015001455",8.56747092043153,0.148924732018568,0.000320706803751493
"ENSNFUG00015001461",4.01812121967827,1.09774915676278,-0.00126980788557446
"ENSNFUG00015001467",8.67917921748059,-0.688834757260745,0.00104017401502193
"ENSNFUG00015001472",2.30234340811165,0.480059556008389,0.000674241411517887
"ENSNFUG00015001476",-1.93271173148011,2.1153158977759,0.00228055741595061
"ENSNFUG00015001478",6.59113015932157,-0.495172648007068,0.000632048229248459
"ENSNFUG00015001484",1.49952575486712,0.611956407232584,0.000486118737356324
"ENSNFUG00015001488",-1.95982090269746,-0.0727202144805548,-0.00107499154141262
"ENSNFUG00015001493",2.67534023106999,0.609191586805685,-0.000965643689611322
"ENSNFUG00015001498",4.19333644762415,0.225024866251355,-0.000946174483613988
"ENSNFUG00015001502",5.25603493480775,0.394894418304833,-0.000211147370518136
"ENSNFUG00015001519",3.25990268069405,0.992413855983568,-0.000822122252125294
"ENSNFUG00015001520",2.84551573311105,2.89264040155245,-0.00274432928474097
"ENSNFUG00015001522",3.48361062952348,0.521717846945208,-0.00116321244637601
"ENSNFUG00015001527",5.66478063117317,0.256147067637027,-0.00043649585352999
"ENSNFUG00015001531",4.04658996154365,0.632223378959501,-0.000616230603101238
"ENSNFUG00015001536",7.68247397176142,0.448359259243347,-0.00031203356222725
"ENSNFUG00015001548",10.4016598888505,0.234423872838584,-0.000633980584003098
"ENSNFUG00015001574",7.9705179139155,-0.335971654595342,0.000712557775225585
"ENSNFUG00015001579",8.07571839058254,-0.10335533556721,0.000114741563932697
"ENSNFUG00015001589",8.40794484035342,0.0497606984076096,4.57104112540675e-05
"ENSNFUG00015001595",6.4941603225676,0.376308467205079,-0.00105413026263315
"ENSNFUG00015001599",9.70987254828738,-0.541193487206975,0.000544304787997412
"ENSNFUG00015001600",0.159593436748483,-1.01179278800605,-0.000400456937461554
"ENSNFUG00015001608",2.37842998017411,-0.150886225444585,0.000362287708534951
"ENSNFUG00015001617",8.43836545285549,0.23673428555677,-0.000860634102056027
"ENSNFUG00015001629",2.3149418612615,1.70763808249475,-0.00353597303855188
"ENSNFUG00015001632",-0.240340560171347,1.66019106797181,-0.00540601611393733
"ENSNFUG00015001635",11.1937888893638,-0.101250033965725,-0.000235404238718142
"ENSNFUG00015001638",8.61576115181135,-0.0212536903922421,-7.15545942479425e-05
"ENSNFUG00015001644",7.36982872729014,0.218407992454525,-0.000392981011395265
"ENSNFUG00015001648",7.70797569388709,0.0345569448447174,-0.000504226631309499
"ENSNFUG00015001655",11.280820644297,-0.469103953581297,0.000236243896206048
"ENSNFUG00015001657",7.49412503770667,-0.201466886973419,-0.000169673447976591
"ENSNFUG00015001659",9.61604574347082,0.0775919606516787,-0.000255107358006575
"ENSNFUG00015001660",2.73218941545242,-0.285083117700353,-0.000423372128798962
"ENSNFUG00015001662",2.94664623106845,0.348311981530512,-0.00194351564070913
"ENSNFUG00015001668",3.15123657252038,-0.217149483180303,0.00107931255062548
"ENSNFUG00015001673",7.3903360379902,0.247660114956079,6.80159083051726e-05
"ENSNFUG00015001676",9.34362766060252,-0.279270672525417,0.000170651675578522
"ENSNFUG00015001677",5.33771965610972,0.229453233926077,0.00064884085966535
"ENSNFUG00015001682",NA,NA,NA
"ENSNFUG00015001686",10.668400346221,0.0341463215671245,2.59593585009556e-05
"ENSNFUG00015001689",8.83640504259571,-0.250967889899577,0.0011302290237385
"ENSNFUG00015001697",7.43820384917495,0.661457320036184,3.13347522536213e-05
"ENSNFUG00015001702",10.8232262957214,0.0910944839705959,3.30193746813633e-05
"ENSNFUG00015001707",8.02489793314603,0.0968856218371078,-0.000418061374458394
"ENSNFUG00015001715",5.75346382743496,2.68152446256249,-0.000986705533737116
"ENSNFUG00015001724",13.2561269814796,-0.283591949967416,-0.000577582599891408
"ENSNFUG00015001752",7.55530424277041,0.164627508934589,0.000107274951789233
"ENSNFUG00015001756",10.1795896629173,-0.00258469914940435,-0.00016841098237219
"ENSNFUG00015001759",-2.16269611888085,1.09328751359128,-0.0016185101123483
"ENSNFUG00015001762",8.78520744029857,-0.114571398715095,-0.000284140029523096
"ENSNFUG00015001764",8.97125568630611,-0.00276665915129134,0.00104312613397083
"ENSNFUG00015001789",7.19962611742528,-0.37545771481251,0.00145665976372217
"ENSNFUG00015001792",8.27503198866319,-0.0226074406740916,0.00021373874570798
"ENSNFUG00015001815",1.60186504444267,0.979062773326405,0.000326075327503337
"ENSNFUG00015001817",1.71958806749534,0.75361932198245,-0.00163269860928998
"ENSNFUG00015001840",9.35373862007564,-0.01635484752518,0.000168700623434936
"ENSNFUG00015001846",3.31926753509069,-0.381740913093683,0.00121098149711963
"ENSNFUG00015001851",7.64770383893747,-0.0191453402388533,-9.38277257784436e-06
"ENSNFUG00015001858",-1.68797234310238,1.79444919011647,-0.00279987762606146
"ENSNFUG00015001859",7.34702789368718,-0.238129649735091,-0.000384700724315259
"ENSNFUG00015001860",1.30042079819666,2.23080814962519,-0.000953199048057046
"ENSNFUG00015001865",8.0397211578586,0.0103154948200168,0.000203005574938985
"ENSNFUG00015001871",0.405973132655249,-0.126432553123467,0.00102694033919131
"ENSNFUG00015001873",6.8098956484363,0.0506075198065608,-0.00112680729128269
