"","Intercept","age_young_vs_old","Q3.00"
"ENSNFUG00015000204",7.02047786506656,0.195084236686067,-0.000845860880256162
"ENSNFUG00015000207",8.05203412329911,1.33908633544763,-0.00398897295350072
"ENSNFUG00015000208",9.31038382159034,-0.481982375931456,0.000818063782527799
"ENSNFUG00015000209",9.9677159375361,-0.203832315700064,6.52766267380096e-05
"ENSNFUG00015000213",12.9503428287532,-0.367630771920367,0.00097144206959936
"ENSNFUG00015000214",9.00720684900437,1.31091399720962,-0.00294816442745658
"ENSNFUG00015000218",6.40263030533015,1.78383083324976,-0.0034772029441053
"ENSNFUG00015000221",8.46739024284702,1.60089859827182,-0.00470066448574146
"ENSNFUG00015000228",2.87662043797858,1.94579564704915,-0.00596942125287663
"ENSNFUG00015000230",6.97463783203832,0.0433980944046268,-0.000793091767872401
"ENSNFUG00015000231",5.65513104577413,0.930428465270308,0.000570286740463765
"ENSNFUG00015000246",5.91321873833444,0.362316464310627,-0.00100388332841383
"ENSNFUG00015000247",8.22406228842,-0.710388719948605,0.00232979471524656
"ENSNFUG00015000251",1.92946356662416,0.011046852654987,0.00447937439864723
"ENSNFUG00015000260",4.72759182849352,-0.411343250738157,0.00288310190842496
"ENSNFUG00015000263",2.46011313333595,0.978338468990489,-0.00155543145739358
"ENSNFUG00015000268",3.93329272434818,1.46079439193788,-0.00364367800822321
"ENSNFUG00015000269",12.9750313930057,-0.810797666061138,0.00117396123667084
"ENSNFUG00015000273",3.50260311500782,0.745197938810696,-0.00197757438499468
"ENSNFUG00015000278",5.72472755852341,0.563083385393732,-0.00287140624417175
"ENSNFUG00015000282",1.56761783549425,0.397080965121821,0.00163694944510027
"ENSNFUG00015000291",3.74418052036948,3.22132624783307,-0.0034391838954526
"ENSNFUG00015000294",4.0466343349538,-0.229517654609748,0.00539793310604804
"ENSNFUG00015000299",7.01927018575677,-0.0251533884698146,-0.000295635556991909
"ENSNFUG00015000302",-0.518800431220247,-0.315588616082437,0.00245053656469393
"ENSNFUG00015000304",8.9246181732505,-0.452821560146717,0.00129046484438548
"ENSNFUG00015000306",6.28439316428528,-0.110697869362849,-3.79435723147404e-05
"ENSNFUG00015000309",5.99406012286309,0.45669552301616,-0.00466593715713064
"ENSNFUG00015000310",10.2015052053791,-0.394741069050308,-1.44312064487879e-05
"ENSNFUG00015000320",4.31382427079481,-0.554907934023562,-0.00243015609327819
"ENSNFUG00015000330",10.3577930059269,-0.149826694866313,0.000507024272750629
"ENSNFUG00015000338",4.60526801906981,-0.0617765859757926,7.29315515506394e-05
"ENSNFUG00015000351",9.66096432986557,-0.164026001305688,-0.000273773604054691
"ENSNFUG00015000352",8.04557212735417,0.760019847380881,-0.00103793151769696
"ENSNFUG00015000353",-1.78599956803503,0.498314871114575,-0.00421183253380187
"ENSNFUG00015000357",-1.01584892415768,0.193035085556831,0.0027323186205599
"ENSNFUG00015000358",-1.47746176182192,-2.3557641090919,0.0167542542964763
"ENSNFUG00015000361",10.9987226387574,0.106484378346043,-0.000669413183825791
"ENSNFUG00015000364",0.955235987579577,0.0667932388128145,-0.00425467040836463
"ENSNFUG00015000368",8.30664192169479,-0.618463496728657,0.00147111327315987
"ENSNFUG00015000375",-0.0817793805569599,1.8171392467985,-0.00562345970246596
"ENSNFUG00015000378",-1.80919667320546,-0.412579007208338,-0.00242592095566456
"ENSNFUG00015000380",0.145933060905539,-0.183686798459293,-0.00437524624989967
"ENSNFUG00015000382",9.25414850046235,0.233208328969036,-0.000427219358470766
"ENSNFUG00015000387",8.17425798324977,-0.111397355750045,0.000576328950059551
"ENSNFUG00015000388",3.86892458554473,0.458794069703307,-0.00250894151547958
"ENSNFUG00015000392",5.31825668237544,3.17443027950392,-0.00474234565304755
"ENSNFUG00015000397",8.27445911838581,0.191621023802508,7.401853507925e-05
"ENSNFUG00015000398",9.11242930904981,-0.206519924140732,0.00175557897660953
"ENSNFUG00015000424",8.88693122977059,-0.162334439524541,0.000889556072834218
"ENSNFUG00015000428",10.8335891052121,-0.186772697148229,0.00213758043414018
"ENSNFUG00015000443",10.8614964820183,0.98892691993658,-6.78270979675815e-05
"ENSNFUG00015000453",6.36339947949002,-0.22311099931866,0.00048105009234587
"ENSNFUG00015000459",5.78794935906207,-0.469275509351919,0.00293434746371748
"ENSNFUG00015000463",8.80118796718979,-0.256982847518077,0.000691627391473639
"ENSNFUG00015000467",9.39405310002135,-0.758007422137335,0.00203592105017114
"ENSNFUG00015000475",7.94562133204662,0.862015419278136,-0.00237065382993565
"ENSNFUG00015000479",7.66254117263556,-0.647588454494505,0.000791893183830107
"ENSNFUG00015000482",8.99744845597,0.0877867780415761,0.000739111992959041
"ENSNFUG00015000486",8.09705530925509,-0.262287775474088,-0.000165374888488341
"ENSNFUG00015000494",8.60953613791825,0.206442750705948,-0.000302824222929156
"ENSNFUG00015000508",10.5201815807406,0.414596029887743,-0.00187140760685953
"ENSNFUG00015000514",3.82697931563734,0.0897787408982925,0.000237210957134827
"ENSNFUG00015000524",-0.643828521997225,2.74297170897061,-0.0176213368558251
"ENSNFUG00015000527",6.00487210234907,1.18723304134221,-0.00137284272141599
"ENSNFUG00015000537",-1.87486738835161,-0.227919902866987,0.0026304985252906
"ENSNFUG00015000544",-0.295219718057054,0.768193275779296,-0.00911610885356671
"ENSNFUG00015000551",0.717250475125693,-0.205830244354147,0.00424970285659517
"ENSNFUG00015000556",2.9627218625169,-0.362959899757497,0.00500036531418447
"ENSNFUG00015000567",0.33123530640023,0.193065792619208,0.00599901468199613
"ENSNFUG00015000569",4.53169405926026,1.05310879689379,-0.000146332239251557
"ENSNFUG00015000575",-2.26009158919028,-0.199650298447301,0.0100750292837737
"ENSNFUG00015000582",1.85855892135703,-0.456581835891197,0.00352062691408121
"ENSNFUG00015000584",8.49779584167585,0.330839167577974,-0.000667502305676356
"ENSNFUG00015000586",7.65132709565388,0.696799047334741,-0.00214816717952936
"ENSNFUG00015000600",7.0568706735534,-0.119968207409906,0.000688345774245622
"ENSNFUG00015000605",2.9294285676071,2.21081066847875,-0.00216688218342064
"ENSNFUG00015000612",8.57890673601289,0.710422066593389,-0.00167808625892921
"ENSNFUG00015000615",8.26776005154538,0.891018362906766,6.45062512204053e-05
"ENSNFUG00015000622",6.20589364835138,0.177552317614816,0.000446206458271754
"ENSNFUG00015000627",-1.80919667320546,-0.412579007208338,-0.00242592095566456
"ENSNFUG00015000629",8.86115523109662,-0.227140693834105,0.002298038169392
"ENSNFUG00015000634",5.79598445169138,0.268950806687365,0.00173495729762973
"ENSNFUG00015000636",1.72896853042729,0.629309331742527,-0.0054849593743403
"ENSNFUG00015000637",2.40677132225535,0.486175225751525,0.00224247565335916
"ENSNFUG00015000640",2.32563613388693,0.701159966102341,-0.00295385963482952
"ENSNFUG00015000645",1.89697435571495,-0.852629536977253,-0.00754077574944392
"ENSNFUG00015000647",-0.0806365287843943,1.11899415225996,-0.00448462672347151
"ENSNFUG00015000648",-0.866076807962704,1.42085771639929,-0.00976184729053574
"ENSNFUG00015000652",0.179064625904272,0.792656718494503,-0.00404801938352414
"ENSNFUG00015000654",-1.59550973761932,-1.31279604287142,0.00333712740810259
"ENSNFUG00015000655",4.49739312696667,-0.178266943262493,0.000638617411962437
"ENSNFUG00015000656",10.8482387817803,-0.464905466701025,0.00102155173351093
"ENSNFUG00015000657",-1.81321400704571,-0.4454090137841,-0.00211660789534793
"ENSNFUG00015000659",8.61291210037593,0.351598633288214,-0.000915018987700801
"ENSNFUG00015000663",1.36088614021997,-1.80141381878231,0.00925804241590875
"ENSNFUG00015000666",1.80044823063861,0.647589778131333,-0.0092948199452843
"ENSNFUG00015000668",0.258651665173246,1.38717457836165,-0.00924503274848202
"ENSNFUG00015000670",4.29949549555436,0.0803446338822386,0.00140974260096936
"ENSNFUG00015000671",6.07734961049817,-0.417606916558339,0.00193002033455729
"ENSNFUG00015000672",8.92648592148653,0.206870304059805,-0.000697431175760955
"ENSNFUG00015000674",-0.896048300186878,0.591162732028281,-0.00636608835069121
"ENSNFUG00015000677",2.09988896970693,-1.62431900645014,-0.00165167960517915
"ENSNFUG00015000678",-0.900779797414195,0.483899718702788,-0.000435024889037934
"ENSNFUG00015000684",1.90324239381539,-0.0946611251571495,0.00144612818394488
"ENSNFUG00015000685",0.301495056247121,0.477235395429259,0.0051134918619061
"ENSNFUG00015000686",2.12936955160917,0.911513277588555,-0.0029865315087694
"ENSNFUG00015000687",0.0470228036869588,0.275216795522361,-0.000387332925827768
"ENSNFUG00015000690",1.20997891656458,2.02875658387445,0.000599626655423216
"ENSNFUG00015000692",4.00314020239337,1.90835381849807,-0.00311932418940148
"ENSNFUG00015000693",0.742682706867655,0.183259712613114,-0.0035011342366338
"ENSNFUG00015000698",-0.0476559656383488,1.1054757437602,-0.00269836083892325
"ENSNFUG00015000699",7.40821629504869,-0.47869629357615,-0.00126701502782465
"ENSNFUG00015000701",9.10182972972783,0.0966686035674301,-0.000647241078784353
"ENSNFUG00015000703",6.26430562780214,-0.421341058347682,-9.11617035736501e-05
"ENSNFUG00015000706",4.85392221214031,-0.639268353819604,0.00144878950138962
"ENSNFUG00015000711",9.59032611340567,0.0051381393777947,-0.000919077274917994
"ENSNFUG00015000718",-0.347656431341622,2.08692792057357,-0.0156097077597325
"ENSNFUG00015000722",6.78603733269382,0.280579487424318,-0.000290671717663777
"ENSNFUG00015000724",1.44196233022626,0.244969459145378,-0.00734545232714165
"ENSNFUG00015000728",-0.603286114449175,0.879623015816155,-0.00700567540852984
"ENSNFUG00015000729",1.72630010065669,0.135862062983419,0.00107451726604412
"ENSNFUG00015000730",1.00319499878761,0.334379874439499,-0.00342211585627824
"ENSNFUG00015000732",1.22441036712681,0.328980298648665,-0.00431027238294504
"ENSNFUG00015000733",9.1497513137567,0.420677806167854,-0.000810139198122278
"ENSNFUG00015000734",-1.49767865055224,0.208019695337038,-0.00419523905201718
"ENSNFUG00015000735",0.717767990428125,-1.87705392271037,0.0110892547566664
"ENSNFUG00015000737",5.83792499746513,0.0419222829495298,-0.000257500743561578
"ENSNFUG00015000739",2.48365259551844,0.836216129053162,-0.00221549184087025
"ENSNFUG00015000740",3.33419464915587,-0.508118149987839,0.00137648485420866
"ENSNFUG00015000742",2.24857610483464,0.768194696669446,-0.0058443119651104
"ENSNFUG00015000745",7.73308461916063,0.517253691390016,-0.000613369512008191
"ENSNFUG00015000747",2.26660830826426,-0.764892726909221,0.00735210298222544
"ENSNFUG00015000751",-0.27246890473903,0.388278641995389,0.00706872902849827
"ENSNFUG00015000756",0.529409619830516,-0.967844288238717,0.00249226248189649
"ENSNFUG00015000758",5.24566819556937,-0.576118843528974,0.00231450231560851
"ENSNFUG00015000760",-1.03093399644174,-0.158105589461323,0.00481699356388117
"ENSNFUG00015000762",9.05327824002775,-0.0897042653570434,0.00131926239544556
"ENSNFUG00015000763",2.74007097048416,0.635720503068641,0.00257473399317855
"ENSNFUG00015000768",2.59691666027923,1.4034076833719,-0.000974814508223529
"ENSNFUG00015000771",NA,NA,NA
"ENSNFUG00015000772",10.1950109272593,0.4769409671257,-0.000807856287262485
"ENSNFUG00015000776",3.22831649418736,1.01266375958038,-0.00147032532148212
"ENSNFUG00015000781",3.09684384320415,1.27918589088927,-0.000669461863170149
"ENSNFUG00015000784",NA,NA,NA
"ENSNFUG00015000786",9.72235507324928,-0.568478229848748,0.00190007672517577
"ENSNFUG00015000802",10.8651583777718,-0.0346197093206678,0.000117680520956517
"ENSNFUG00015000808",3.80777656802818,0.510040478330508,-0.00497645291336363
"ENSNFUG00015000840",9.51967190065141,0.217508950622471,-0.000130105343912126
"ENSNFUG00015000843",7.34726042130082,0.0450681038621994,-0.00118985413629795
"ENSNFUG00015000853",8.06405602818653,-0.810978118689551,0.0023988728713108
"ENSNFUG00015000865",8.34360409796163,-0.111239994183626,-4.26016785355866e-07
"ENSNFUG00015000870",6.21878470982671,0.533398615457555,-0.00199277284864655
"ENSNFUG00015000910",-1.5918360967578,-1.28277447817664,0.00305428248775934
"ENSNFUG00015000922",6.68193731374914,0.0604970214079151,0.000667368963835234
"ENSNFUG00015000943",2.1335893602881,0.0476571138599727,0.000654021600246871
"ENSNFUG00015000946",-1.72024910820088,2.22856417284683,-0.00927444296687018
"ENSNFUG00015000960",7.35056278314659,-0.903079251707969,0.000781111899858508
"ENSNFUG00015000976",9.90548118381657,-0.231467312524762,0.000603757152680846
"ENSNFUG00015000983",7.1133777364321,-0.290396233718051,0.00162550832438495
"ENSNFUG00015000986",8.90781506488379,0.245404750157394,-0.000353738427783738
"ENSNFUG00015000988",11.9290883517965,-0.357611170665924,0.00160618069954754
"ENSNFUG00015000998",6.1518522269596,0.0139829267703802,0.000369189154940354
"ENSNFUG00015001001",5.80329501190924,0.423302790386757,-0.00324252419265155
"ENSNFUG00015001009",4.48843878912251,0.251937329100554,0.00139744195633928
"ENSNFUG00015001011",10.2037080659421,-0.0106494520422811,1.52790077252114e-05
"ENSNFUG00015001019",7.50530487114749,-0.246075755969954,0.000694857001269698
"ENSNFUG00015001021",7.12094723798015,-0.332415198952637,0.000523605075491626
"ENSNFUG00015001025",8.83053510421272,0.108609643658216,-0.000199474433892161
"ENSNFUG00015001032",-0.297927544618807,0.0088595190695376,0.0015641033985065
"ENSNFUG00015001040",8.30371634168819,0.0398007333347804,-2.41966465704823e-05
"ENSNFUG00015001058",0.889708632681172,1.10296061145573,-0.00204671301561379
"ENSNFUG00015001063",-1.13846916660753,1.06758485844705,-0.00963680366780308
"ENSNFUG00015001064",9.68826687822671,-1.67232877819034,0.00102421162796191
"ENSNFUG00015001073",6.86089801613623,0.151877535946163,-0.00104690018542828
"ENSNFUG00015001084",1.0133195896649,0.632788901678725,-0.00329867183422898
"ENSNFUG00015001116",11.5419609219893,-0.26257795881162,6.97636624091106e-05
"ENSNFUG00015001121",8.72302591986586,-0.184581581833151,-0.000505050443280976
"ENSNFUG00015001123",10.4101752118742,-0.158471283838557,0.00148490889932948
"ENSNFUG00015001127",7.85942248000091,0.183309812574504,-0.000517703394695981
"ENSNFUG00015001129",9.41204898288851,0.457625393353149,-0.0012645223773349
"ENSNFUG00015001136",4.33039191000897,0.66960832011699,-0.00544401434397129
"ENSNFUG00015001137",7.74881803799702,0.928092198711015,-0.00131699780141605
"ENSNFUG00015001143",5.7895739743772,-0.367934614264295,2.50987277441041e-06
"ENSNFUG00015001145",-0.396951033714845,-0.617294468904998,0.00402678929984997
"ENSNFUG00015001146",10.9583933205323,-0.299450823898059,0.000559270291384669
"ENSNFUG00015001150",8.95728517950104,-0.176789083756329,0.00124359256339125
"ENSNFUG00015001151",9.67310646167775,0.0923923381209868,-0.000166010365232938
"ENSNFUG00015001156",-0.751385408303167,-1.7943106825514,0.0139556846638952
"ENSNFUG00015001159",3.79632692117271,1.29386220210267,-0.00366855497900544
"ENSNFUG00015001160",6.97314652346864,-0.080834936055331,0.000750181562863077
"ENSNFUG00015001161",2.227945462212,-0.791483813691648,0.00984305356930429
"ENSNFUG00015001164",6.73680339043406,0.556161374725296,-0.000820523294007241
"ENSNFUG00015001168",0.283150604875117,0.645437552883731,-0.00992823159043858
"ENSNFUG00015001171",-1.41161757588414,0.887245596301624,-0.0108213894911195
"ENSNFUG00015001172",0.710919711998525,-1.68966322721483,0.0120287782396589
"ENSNFUG00015001173",-0.467474914899941,0.916169549155288,-0.0042867473011247
"ENSNFUG00015001174",0.550943626657688,-1.21993559820139,0.00752542917257238
"ENSNFUG00015001176",2.03113579571538,0.0333921279080958,0.000466469736128359
"ENSNFUG00015001178",6.50860883243389,-0.564621889295895,0.000965616685748739
"ENSNFUG00015001179",3.80983831546976,0.533470669421724,-0.00299958531033018
"ENSNFUG00015001181",8.79052495632985,1.61773407459724,-0.00215124747247474
"ENSNFUG00015001182",6.62109794415365,-0.877739620916401,0.00289943875416619
"ENSNFUG00015001185",3.00455731863245,0.35311663453554,3.65534887793454e-05
"ENSNFUG00015001190",3.80842628320267,-0.384539815439433,0.00526032621338355
"ENSNFUG00015001192",0.527792929871561,1.01551986549987,-0.000260893569439489
"ENSNFUG00015001193",6.16897127449678,0.590683686649687,-0.000227694732620052
"ENSNFUG00015001194",9.17745756180079,0.413593163159254,-0.00147963660298659
"ENSNFUG00015001195",1.66881678313747,0.502040221998728,0.000702433719151469
"ENSNFUG00015001198",8.1465593324753,0.691275837367241,-0.00101006429465465
"ENSNFUG00015001199",1.55650131849145,0.0192872793702656,-0.000548930678068402
"ENSNFUG00015001203",0.581524018151957,1.23854127778535,-0.0111883543233954
"ENSNFUG00015001205",7.26601049850736,-0.445868427518149,0.00218565572110411
"ENSNFUG00015001208",6.90704016284397,-0.525436891068772,0.000669320224570705
"ENSNFUG00015001218",6.9256829479514,0.604090560129891,0.00163527926519992
"ENSNFUG00015001223",9.20383602385716,-0.0625236407603526,-0.00119808018187642
"ENSNFUG00015001228",10.5562680743563,-0.0404641611508426,0.000147538667900151
"ENSNFUG00015001231",8.94959226766058,-0.48476456414792,0.00125108045062554
"ENSNFUG00015001233",7.30610450352454,0.396062762288014,-0.00147907612381957
"ENSNFUG00015001235",7.23570370416527,0.0114211740188761,-0.00107164172476648
"ENSNFUG00015001240",5.80189357884755,0.304216157801997,-0.00177578160338029
"ENSNFUG00015001252",7.10600258117377,-0.117936917091556,0.000409868378456317
"ENSNFUG00015001259",NA,NA,NA
"ENSNFUG00015001260",1.86553158779904,-0.668620933859125,0.00339846940875694
"ENSNFUG00015001261",5.1088827337967,0.0664512984727609,-0.00061889858699484
"ENSNFUG00015001262",7.9875257563204,0.582235654814796,-0.00130875254470877
"ENSNFUG00015001264",0.440214232969704,-0.911444403140471,-0.00493479084899921
"ENSNFUG00015001265",3.48506403289419,-0.508509235570324,-0.000396550168315332
"ENSNFUG00015001267",8.79410485124143,0.101812138307373,-0.000116429375519288
"ENSNFUG00015001272",9.40834488933415,-0.666134294482836,0.00210944987844908
"ENSNFUG00015001273",0.175771763069997,-2.04257414739817,-0.00540558959268932
"ENSNFUG00015001274",6.04490716964179,-0.0126008800120366,-0.000370428765341226
"ENSNFUG00015001277",7.81287930323145,-0.100103273620024,0.00107683086511961
"ENSNFUG00015001278",-1.21768364645186,4.15397058448262,-0.0035373614876161
"ENSNFUG00015001282",7.19985479534496,-0.370865671457958,0.00155194155451199
"ENSNFUG00015001283",8.25820939813157,0.0527228895411944,-0.00116383894710149
"ENSNFUG00015001284",1.70461773507046,2.37212214424641,-0.00498625208651362
"ENSNFUG00015001285",4.15593421881437,-0.263086689958368,0.00196934437317702
"ENSNFUG00015001287",-0.70899570513469,1.64482557399408,-2.82750415826801e-05
"ENSNFUG00015001288",9.82478636434635,-0.334832960503587,0.00155946621381509
"ENSNFUG00015001292",5.99717894102354,0.149422166527742,0.00227848737649616
"ENSNFUG00015001298",11.7231649794836,0.240253711978172,-0.0014628236731946
"ENSNFUG00015001301",2.1910469184249,0.816645506521356,-0.000949490551873167
"ENSNFUG00015001305",8.48500032273262,0.31300369946616,-0.0011637688736549
"ENSNFUG00015001307",-2.1159165866043,-0.272635989255419,-0.00102594124723045
"ENSNFUG00015001314",7.08731080370299,1.42366210335012,-0.00175013382065433
"ENSNFUG00015001315",6.60207698109433,-0.294961386549308,0.00468690469138814
"ENSNFUG00015001323",8.54905641233302,0.0659318808271666,0.000304705297711326
"ENSNFUG00015001325",6.70306529756122,1.16568694222966,-0.00228119197819553
"ENSNFUG00015001328",9.71955248638142,0.439197088447696,0.000365012946249731
"ENSNFUG00015001335",9.82362318153309,-0.245633746842608,-0.000305281967618287
"ENSNFUG00015001346",8.21839340096378,0.377301955956354,-0.00175457539133969
"ENSNFUG00015001437",8.16231622454541,-0.275711284377344,-0.000128697888040775
"ENSNFUG00015001455",8.61132044996453,0.177797880933214,0.00058084967258138
"ENSNFUG00015001461",3.87602473137326,1.14268846502094,-0.00415658980407112
"ENSNFUG00015001467",8.83697894431154,-0.527187867012855,0.00118925528967646
"ENSNFUG00015001472",2.35178897108136,0.187714239992235,0.00415691125578188
"ENSNFUG00015001476",-1.56854969425563,2.53391031896503,0.00126150868702046
"ENSNFUG00015001478",6.67899132432811,-0.438065038001931,0.00113066897259778
"ENSNFUG00015001484",1.5854888272582,0.812848349141626,-0.000549429838551918
"ENSNFUG00015001488",-2.10749204947586,-0.203789928578765,-0.00167458521473917
"ENSNFUG00015001493",2.53947179674719,0.388256423949436,-0.000660850086465971
"ENSNFUG00015001498",4.06998562848556,0.132810423663144,-0.00172707766370359
"ENSNFUG00015001502",5.22371431962667,0.3452693287208,-9.39040041480924e-05
"ENSNFUG00015001519",3.17413452698072,1.10946301599795,-0.00349546342236673
"ENSNFUG00015001520",2.46341432000239,2.60756677002936,-0.00401683203626784
"ENSNFUG00015001522",3.31375062812731,0.320751523355693,-0.00107421734326337
"ENSNFUG00015001527",5.60931347059914,0.229734114626473,-0.000954771796514298
"ENSNFUG00015001531",3.95175158666032,0.464779735095556,-8.65867689357473e-05
"ENSNFUG00015001536",7.64475716649017,0.456421300446175,-0.000911918010668213
"ENSNFUG00015001548",10.3171675827842,0.1683716343344,-0.00109422057709505
"ENSNFUG00015001574",8.06647365012855,-0.289133011750862,0.00145005063272008
"ENSNFUG00015001579",8.08531871706055,-0.14169103810972,0.000655927374549496
"ENSNFUG00015001589",8.40675721568924,-0.0074456992645816,0.000646257668392744
"ENSNFUG00015001595",6.35155206386665,0.171292253256065,-0.0010811049147104
"ENSNFUG00015001599",9.76233527882643,-0.659723780584814,0.00248920888265194
"ENSNFUG00015001600",0.117950765331887,-1.014180425225,-0.00121402322780217
"ENSNFUG00015001608",2.42499902447201,-0.153247753334285,0.000947944694706142
"ENSNFUG00015001617",8.31814121354195,0.074141231514477,-0.000839493476707905
"ENSNFUG00015001629",1.86710155688548,1.30969667528725,-0.00595699586614837
"ENSNFUG00015001632",-0.807766033098982,1.38749764934982,-0.0162524880651699
"ENSNFUG00015001635",11.1629401837466,-0.118557331283809,-0.000473458472926025
"ENSNFUG00015001638",8.60487780111565,-0.0389679593677488,-2.78136806655508e-05
"ENSNFUG00015001644",7.31086636468122,0.121643889078341,-0.000164712355268077
"ENSNFUG00015001648",7.63760652081988,-0.0383976682279862,-0.000671007268514562
"ENSNFUG00015001655",11.2992700547923,-0.562027105286152,0.00145687221831053
"ENSNFUG00015001657",7.47194781744138,-0.214402696981137,-0.000340522203674994
"ENSNFUG00015001659",9.58246599160756,0.0597037967608146,-0.000516606336437455
"ENSNFUG00015001660",2.69950130498079,-0.126103651669691,-0.0027321653700232
"ENSNFUG00015001662",2.70058815677349,0.187391888357168,-0.00384237476568687
"ENSNFUG00015001668",3.30352929612575,-0.0811880557492552,0.0016717583934199
"ENSNFUG00015001673",7.4028825031959,0.278888288346944,-0.000116925461798327
"ENSNFUG00015001676",9.36088989605325,-0.309655864101402,0.000737925810331177
"ENSNFUG00015001677",5.42027980848363,0.246147867114421,0.00158439855754983
"ENSNFUG00015001682",NA,NA,NA
"ENSNFUG00015001686",10.6639839449149,-0.0342759071828896,0.000686789400497348
"ENSNFUG00015001689",8.99713228093452,-0.118564465018075,0.00178898678705755
"ENSNFUG00015001697",7.45060619076382,0.723950062246124,-0.000527533364683974
"ENSNFUG00015001702",10.8319893723849,0.127375039781965,-0.000259533800347208
"ENSNFUG00015001707",7.97399610417062,0.0974401746004617,-0.00114359491914255
"ENSNFUG00015001715",5.64172636002101,2.77182265314851,-0.00359229569588925
"ENSNFUG00015001724",13.1753256181836,-0.401100602548375,-0.00051634408754942
"ENSNFUG00015001752",7.5776437841946,0.234900431087083,-0.00038464021283942
"ENSNFUG00015001756",10.1576211122032,-0.0152738207040417,-0.000339918775367263
"ENSNFUG00015001759",-2.33121492735006,1.33573166804381,-0.00666474509834279
"ENSNFUG00015001762",8.74448288915017,-0.166150762403653,-0.00028364547017648
"ENSNFUG00015001764",9.15553655529832,0.255848015982007,-1.77035640467308e-05
"ENSNFUG00015001789",7.40485622765467,-0.236538321187266,0.00258193416271685
"ENSNFUG00015001792",8.30766899188754,0.0253796087396124,0.000121270788677353
"ENSNFUG00015001815",1.6279984805298,0.851787230715313,0.0019665067337816
"ENSNFUG00015001817",1.49134369300158,0.359103965706928,-0.000918924296138853
"ENSNFUG00015001840",9.37975258911988,0.0242148877171184,7.11206568785874e-05
"ENSNFUG00015001846",3.46555182121526,-0.476279596067604,0.00385757097383376
"ENSNFUG00015001851",7.63740331403011,-0.0970252362113083,0.000683111200414522
"ENSNFUG00015001858",-2.09705745301501,1.30611644767813,-0.00247767586253839
"ENSNFUG00015001859",7.27928631562882,-0.454442513182848,0.000858249462848169
"ENSNFUG00015001860",1.18409014816994,2.28696910742252,-0.00300948822898969
"ENSNFUG00015001865",8.07251750117503,0.0708741691799151,-2.60258299595905e-05
"ENSNFUG00015001871",0.488067479678628,-0.489095865643654,0.00563449202455321
"ENSNFUG00015001873",6.67279392161095,0.0388248918444104,-0.00298842858684256
"ENSNFUG00015001874",8.10658527752675,0.611654695194955,-0.000960926211462499
