"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSNFUG00015000655",22.0208594564678,0.00097472104691674,0.00122389560347961,0.796408651314335,0.425794551407069,0.877507909473659
"ENSNFUG00015000656",1744.81138077871,0.000267794894455176,0.00028345481297125,0.944753386432489,0.344784794576065,0.842899184137451
"ENSNFUG00015000657",0.166011445045185,-0.00108876173902683,0.0116661517716454,-0.0933265536346841,0.925644137388898,NA
"ENSNFUG00015000659",409.525821815499,-0.000198860343746115,0.000261126965957033,-0.761546564205997,0.446330677595251,0.884887487667323
"ENSNFUG00015000663",2.55158772614384,0.00177228323694821,0.00232185069901961,0.763306287392443,0.445280753278586,NA
"ENSNFUG00015000666",3.25330104987967,-0.00288182359727589,0.00331141267584753,-0.870270147328681,0.384152789050574,NA
"ENSNFUG00015000668",1.26562316159882,-0.00400150599815028,0.00405872443645667,-0.985902359422967,0.324181028975783,NA
"ENSNFUG00015000670",20.9619046247013,0.00118253510351753,0.00131825723217664,0.897044275315667,0.369695291880077,0.855131449910944
"ENSNFUG00015000671",66.1658934181721,0.000314640217358808,0.000619365010599475,0.508004507801098,0.611450181907843,0.934416378491313
"ENSNFUG00015000672",496.774315701259,0.000154833813376228,0.000533158111536983,0.290408811243394,0.771503503634954,0.968446523856299
"ENSNFUG00015000674",0.523317815432972,-0.00282583814980793,0.00603952683731709,-0.467890652020554,0.639862788757056,NA
"ENSNFUG00015000677",3.39055315205328,-0.00276375382490901,0.00266179668494024,-1.03830387968609,0.299128603038417,NA
"ENSNFUG00015000678",0.699997774803672,-0.0034790305720575,0.00699989918217907,-0.497011525668071,0.619180923627988,NA
"ENSNFUG00015000684",3.80579172354285,-0.000963693930881746,0.00249379495471589,-0.386436715279801,0.699173263037957,NA
"ENSNFUG00015000685",1.68888981611085,0.00101836568670016,0.00355271374690905,0.286644452451642,0.774384573875862,NA
"ENSNFUG00015000686",4.95006984786861,-0.00379682590415977,0.00233052084424879,-1.62917483168172,0.103276013343362,0.602999968888583
"ENSNFUG00015000687",1.0978630749665,-0.00174465625014473,0.00478134330576913,-0.36488830409639,0.71519478525298,NA
"ENSNFUG00015000690",4.45110442515382,0.00230986888807395,0.0043244750096519,0.53413856778418,0.593245667888024,0.929797218160152
"ENSNFUG00015000692",24.6255206211283,-0.00164247935542883,0.00143571483915744,-1.14401503044486,0.252617403674609,0.783316235699458
"ENSNFUG00015000693",1.59567628399261,-0.00192168808867138,0.00341496319675797,-0.562725856166108,0.573621574823458,NA
"ENSNFUG00015000698",1.20396726971664,-0.00521702569132691,0.00440642363571621,-1.1839591747467,0.236429223894628,NA
"ENSNFUG00015000699",151.398193616434,-0.00138571925415174,0.00061156324597983,-2.26586418209547,0.0234597002299842,0.333781826594942
"ENSNFUG00015000701",549.134772973408,-0.000131591426293394,0.000454058692827131,-0.28981148995091,0.771960457224435,0.968446523856299
"ENSNFUG00015000703",71.0047566992952,-0.000363488723671837,0.000543401080216274,-0.668914245674977,0.503550182319558,0.908017946551219
"ENSNFUG00015000706",26.7846858895579,-1.20991507386782e-05,0.000839532601006867,-0.0144117699826873,0.988501469277457,0.998674190975405
"ENSNFUG00015000711",751.21003564228,-0.000648977235416477,0.000516548676635375,-1.2563718866607,0.208981169543021,0.752641996715298
"ENSNFUG00015000718",0.846461646470332,-0.00749881523693676,0.00494025430342465,-1.51790065376563,0.129039445140391,NA
"ENSNFUG00015000722",116.052104055818,-0.000140520353000153,0.000544873467782148,-0.257895385459172,0.796487646302634,0.971099181638622
"ENSNFUG00015000724",2.42684875795322,-0.00125486196450434,0.00268953570860662,-0.466571966488018,0.640806147609149,NA
"ENSNFUG00015000728",0.699241845246191,-0.00203331717185077,0.00547798406896795,-0.371179825689753,0.710503598294909,NA
"ENSNFUG00015000729",3.54014855604739,-0.00214265770233164,0.00233529076219002,-0.917512173226032,0.358874316933586,NA
"ENSNFUG00015000730",1.97635557654191,-0.00413465240438409,0.00387288377993298,-1.0675901058037,0.285705448676233,NA
"ENSNFUG00015000732",2.23978438472715,-0.00123461693615956,0.00277136415242547,-0.445490692761916,0.655965184361015,NA
"ENSNFUG00015000733",606.132569513376,-0.000260866216168664,0.00036177637872164,-0.721070339336283,0.470866238922831,0.897578268289458
"ENSNFUG00015000734",0.307812032408991,0.00313528408170594,0.0099531645309359,0.315003742976519,0.752758811954097,NA
"ENSNFUG00015000735",1.72261225499171,0.00203187102311347,0.00300135257549219,0.676985116545419,0.498415397608484,NA
"ENSNFUG00015000737",57.0160542147927,-0.000242608315510179,0.00055889433837174,-0.434086192780166,0.664225851500853,0.947430345130482
"ENSNFUG00015000739",6.38484843232054,-0.0010069029346345,0.00159197515571225,-0.632486588136489,0.527068969584022,0.914368392124567
"ENSNFUG00015000740",9.68745958026959,-0.00216699361532406,0.00157614448246591,-1.37486990528543,0.16917178086298,0.711905710688897
"ENSNFUG00015000742",4.8681808107996,-0.00133639287780946,0.00194261240381853,-0.687935933685259,0.491493126768678,0.903029466194805
"ENSNFUG00015000745",234.142901907987,-0.000159365479443287,0.000428543489207125,-0.37187702871916,0.709984408971038,0.957235927149621
"ENSNFUG00015000747",5.34748185723539,0.00180983193738556,0.00177519509739093,1.01951156807809,0.307960164078973,0.818936306095588
"ENSNFUG00015000751",1.22641173974652,0.00140885071964871,0.00392996552061224,0.358489333369325,0.719977148928977,NA
"ENSNFUG00015000756",1.35929851182775,-0.00391772507805953,0.00656737030575627,-0.596543958336818,0.550811896846542,NA
"ENSNFUG00015000758",36.6485597803969,0.00126955305033458,0.000749162591791322,1.69462952935083,0.0901457216634933,0.573177030628567
"ENSNFUG00015000760",0.532392788126346,0.00144218347992788,0.00564904060233521,0.255297063953074,0.798493667457508,NA
"ENSNFUG00015000762",543.787682145981,0.000484478288449066,0.000397628983454283,1.21841794388403,0.223065189620267,0.763960049327564
"ENSNFUG00015000763",8.6768129550628,0.00117370596750336,0.00173507568173211,0.676458081835176,0.498749851487566,0.904503038953922
"ENSNFUG00015000768",8.47662307817194,-0.000479500905867123,0.0016281691482532,-0.294503127258959,0.768373474114904,0.968309793797722
"ENSNFUG00015000771",0,NA,NA,NA,NA,NA
"ENSNFUG00015000772",1267.5359217345,-0.000315600610581619,0.000352597153280423,-0.895074187767534,0.370747431185032,0.855946555745874
"ENSNFUG00015000776",11.4232181134382,-0.000731611603441496,0.0013483761641176,-0.542587167372746,0.587414076402917,0.928491821363429
"ENSNFUG00015000781",11.7758149076527,0.000765519764371502,0.00154227177107231,0.496358539869565,0.619641471130253,0.936535149450742
"ENSNFUG00015000784",0,NA,NA,NA,NA,NA
"ENSNFUG00015000786",805.998608156327,0.0010304951052741,0.000525876114747852,1.95957769591456,0.0500451704276145,0.459649571331538
"ENSNFUG00015000802",1858.99135361547,0.000265650672852902,0.000223535468627209,1.18840501905283,0.234673879989372,0.772300359258474
"ENSNFUG00015000808",13.705331584484,-0.00215394144832669,0.00121601090747112,-1.77131753925311,0.0765079124293391,0.538551735743147
"ENSNFUG00015000840",764.547241111386,-5.21212604238635e-05,0.000293255806539785,-0.177733089205831,0.858932597526462,0.981321777048107
"ENSNFUG00015000843",158.946115910939,-0.00046550508396129,0.00100478367899529,-0.4632888587788,0.643157330588996,0.941220365934209
"ENSNFUG00015000853",249.171819669993,0.00155723884968454,0.000579502844786228,2.68719793818956,0.00720542399686104,0.179445042262306
"ENSNFUG00015000865",317.932631927003,2.07333446129258e-05,0.000354129861658345,0.0585472925548672,0.953312693061438,0.993225376985694
"ENSNFUG00015000870",78.6065363337382,-0.000657387233826136,0.000518302415475216,-1.26834684577612,0.204674114705588,0.749520279143837
"ENSNFUG00015000910",0.199893325233615,0.00261677182961956,0.0110169564232976,0.237522209317798,0.81225169156607,NA
"ENSNFUG00015000922",106.230745590004,0.000592644841253659,0.000575099046495999,1.03050917031521,0.302771049689857,0.816339222978632
"ENSNFUG00015000943",4.51874884154484,0.00190413454269616,0.00184587005588027,1.03156478248849,0.302276045531333,0.816339222978632
"ENSNFUG00015000946",0.386766169919749,-0.00297760875246903,0.00792723735614714,-0.375617458982738,0.707201309308088,NA
"ENSNFUG00015000960",144.102155665868,-0.000825994879746862,0.00132452913418331,-0.623613976038482,0.532881129862108,0.914800889572912
"ENSNFUG00015000976",934.680448604278,2.60510127980727e-05,0.000249957150121741,0.104221914777731,0.916993243198716,0.986999116759795
"ENSNFUG00015000983",137.618928769931,0.00109822047929978,0.000678868492039734,1.61772197734507,0.105722527482807,0.608185381073566
"ENSNFUG00015000986",500.461330029226,-7.41103806934626e-05,0.000400442506350104,-0.185071213765375,0.853173179643488,0.980037718734669
"ENSNFUG00015000988",3824.32999831691,0.000653458768771749,0.000323899824034071,2.017471823952,0.0436462985209473,0.434680156071704
"ENSNFUG00015000998",72.0058483412007,8.50056709584785e-05,0.00050674707006612,0.167747730534262,0.866781744652393,0.981953666916005
"ENSNFUG00015001001",55.2330767783287,-0.000728912714784039,0.000685282572031926,-1.06366737537589,0.287479408749336,0.808866055476653
"ENSNFUG00015001009",24.9194183559271,0.000527246322383188,0.000855640363690918,0.616200853485734,0.537761965213363,0.916383950544049
"ENSNFUG00015001011",1177.58571291012,-2.71566242921909e-05,0.000180238036032632,-0.150670884403524,0.880235341869523,0.982966794830716
"ENSNFUG00015001019",177.025424996527,0.000240611267156979,0.000386005979482573,0.623335595680435,0.533064011035107,0.914902423899052
"ENSNFUG00015001021",133.027163987164,8.78604574947118e-05,0.000405316248164107,0.216770134167279,0.828387488031066,0.975508150787725
"ENSNFUG00015001025",462.335840565733,-0.000199383560036673,0.000602865514438604,-0.330726431121776,0.740851135614041,0.961900821448367
"ENSNFUG00015001032",0.880740024412874,-0.00408836948595835,0.00475392975103612,-0.859997875456044,0.389790213630849,NA
"ENSNFUG00015001040",318.161005348957,-0.000138553249412246,0.000582519414962268,-0.237851727948365,0.811996096609691,0.973551983008053
"ENSNFUG00015001058",2.29759852426849,-0.00098354475585106,0.00268545266790688,-0.366249149577328,0.71417917007332,NA
"ENSNFUG00015001063",0.407649220305345,0.000695101523622024,0.00599914128128743,0.115866836773821,0.907758079050046,NA
"ENSNFUG00015001064",675.043344473656,2.18342277350263e-05,0.000733047563588737,0.0297855539252239,0.976238079953668,0.997284767224296
"ENSNFUG00015001073",115.886332126253,-0.000107334347524328,0.000451844575582209,-0.237547053400001,0.81223242026727,0.973551983008053
"ENSNFUG00015001084",2.06514482027341,0.000104950087529819,0.00301045771651886,0.0348618374388523,0.972189911414966,NA
"ENSNFUG00015001116",2845.30127179321,3.12112734004589e-05,0.000320161169604005,0.0974861299984095,0.922340348422666,0.987425274565094
"ENSNFUG00015001121",402.804111233086,-0.00022589920891733,0.000644816789569392,-0.350330842142285,0.726090421387621,0.959752109179971
"ENSNFUG00015001123",1380.4023232907,0.000699744612986038,0.000331329178089479,2.11193175627008,0.0346923031155053,0.397181619842384
"ENSNFUG00015001127",237.833560682361,-0.000269639410467478,0.000276218931365331,-0.976180050855562,0.328975247287667,0.831938637194344
"ENSNFUG00015001129",722.555373847292,-0.000588999900436652,0.000449691493380837,-1.30978661839582,0.190268031294256,0.737849271834999
"ENSNFUG00015001136",19.9004478620336,-0.000867244775721771,0.00123180459927313,-0.704044112380748,0.481405302754414,0.89944279164281
"ENSNFUG00015001137",257.14345681737,-0.000293847316807348,0.000593420275105533,-0.495175728121341,0.620476082172201,0.936535149450742
"ENSNFUG00015001143",52.0290314915436,0.00031644839302133,0.000610260870372246,0.518546097881556,0.604077305898691,0.932161148721748
"ENSNFUG00015001145",0.750391512797187,0.00177071846248468,0.00378358856844745,0.467999738991513,0.639784776359526,NA
"ENSNFUG00015001146",1912.71341799404,1.15819372116616e-05,0.000502317980451569,0.0230569831508913,0.981604819027714,0.998131684222959
"ENSNFUG00015001150",498.878910971869,0.000400659437754778,0.000216618676581018,1.84960707949357,0.0643702017114122,0.505424093551045
